semana,data,semana_ano,familia,sku,nome_produto,demanda_total,dem_loja,dem_ecommerce,dem_marketplace,dem_retira,custo_R$,shelf_life_dias
46,2023-11-13,46,F2 - Premium,F2-003,Vinho Reserva 750ml,52,40,6,5,1,48.0,730
47,2023-11-20,47,F2 - Premium,F2-003,Vinho Reserva 750ml,165,114,22,21,8,48.0,730
48,2023-11-27,48,F2 - Premium,F2-003,Vinho Reserva 750ml,95,64,20,10,1,48.0,730
49,2023-12-04,49,F2 - Premium,F2-003,Vinho Reserva 750ml,135,96,23,1,15,48.0,730
50,2023-12-11,50,F2 - Premium,F2-003,Vinho Reserva 750ml,14,11,2,1,0,48.0,730
51,2023-12-18,51,F2 - Premium,F2-003,Vinho Reserva 750ml,147,107,19,15,6,48.0,730
52,2023-12-25,52,F2 - Premium,F2-003,Vinho Reserva 750ml,203,146,26,18,13,48.0,730
53,2024-01-01,1,F2 - Premium,F2-003,Vinho Reserva 750ml,34,24,6,3,1,48.0,730
54,2024-01-08,2,F2 - Premium,F2-003,Vinho Reserva 750ml,20,14,3,2,1,48.0,730
55,2024-01-15,3,F2 - Premium,F2-003,Vinho Reserva 750ml,70,46,14,9,1,48.0,730
56,2024-01-22,4,F2 - Premium,F2-003,Vinho Reserva 750ml,78,62,9,6,1,48.0,730
57,2024-01-29,5,F2 - Premium,F2-003,Vinho Reserva 750ml,41,31,6,2,2,48.0,730
58,2024-02-05,6,F2 - Premium,F2-003,Vinho Reserva 750ml,128,91,23,9,5,48.0,730
59,2024-02-12,7,F2 - Premium,F2-003,Vinho Reserva 750ml,90,61,16,10,3,48.0,730
60,2024-02-19,8,F2 - Premium,F2-003,Vinho Reserva 750ml,163,109,28,15,11,48.0,730
61,2024-02-26,9,F2 - Premium,F2-003,Vinho Reserva 750ml,42,28,6,6,2,48.0,730
62,2024-03-04,10,F2 - Premium,F2-003,Vinho Reserva 750ml,40,28,6,5,1,48.0,730
63,2024-03-11,11,F2 - Premium,F2-003,Vinho Reserva 750ml,50,35,5,7,3,48.0,730
64,2024-03-18,12,F2 - Premium,F2-003,Vinho Reserva 750ml,11,7,1,2,1,48.0,730
65,2024-03-25,13,F2 - Premium,F2-003,Vinho Reserva 750ml,78,57,9,7,5,48.0,730
66,2024-04-01,14,F2 - Premium,F2-003,Vinho Reserva 750ml,71,49,8,8,6,48.0,730
67,2024-04-08,15,F2 - Premium,F2-003,Vinho Reserva 750ml,39,26,6,4,3,48.0,730
68,2024-04-15,16,F2 - Premium,F2-003,Vinho Reserva 750ml,0,0,0,0,0,48.0,730
69,2024-04-22,17,F2 - Premium,F2-003,Vinho Reserva 750ml,91,66,13,11,1,48.0,730
70,2024-04-29,18,F2 - Premium,F2-003,Vinho Reserva 750ml,85,59,12,8,6,48.0,730
71,2024-05-06,19,F2 - Premium,F2-003,Vinho Reserva 750ml,131,94,18,11,8,48.0,730
72,2024-05-13,20,F2 - Premium,F2-003,Vinho Reserva 750ml,44,33,5,4,2,48.0,730
73,2024-05-20,21,F2 - Premium,F2-003,Vinho Reserva 750ml,11,8,2,1,0,48.0,730
74,2024-05-27,22,F2 - Premium,F2-003,Vinho Reserva 750ml,13,9,2,1,1,48.0,730
75,2024-06-03,23,F2 - Premium,F2-003,Vinho Reserva 750ml,82,58,17,3,4,48.0,730
76,2024-06-10,24,F2 - Premium,F2-003,Vinho Reserva 750ml,35,28,5,2,0,48.0,730
77,2024-06-17,25,F2 - Premium,F2-003,Vinho Reserva 750ml,10,6,2,1,1,48.0,730
78,2024-06-24,26,F2 - Premium,F2-003,Vinho Reserva 750ml,70,51,9,6,4,48.0,730
79,2024-07-01,27,F2 - Premium,F2-003,Vinho Reserva 750ml,101,66,17,10,8,48.0,730
80,2024-07-08,28,F2 - Premium,F2-003,Vinho Reserva 750ml,62,41,9,8,4,48.0,730
81,2024-07-15,29,F2 - Premium,F2-003,Vinho Reserva 750ml,10,7,1,1,1,48.0,730
82,2024-07-22,30,F2 - Premium,F2-003,Vinho Reserva 750ml,62,42,10,6,4,48.0,730
83,2024-07-29,31,F2 - Premium,F2-003,Vinho Reserva 750ml,58,40,11,5,2,48.0,730
84,2024-08-05,32,F2 - Premium,F2-003,Vinho Reserva 750ml,37,26,4,5,2,48.0,730
85,2024-08-12,33,F2 - Premium,F2-003,Vinho Reserva 750ml,80,55,12,12,1,48.0,730
86,2024-08-19,34,F2 - Premium,F2-003,Vinho Reserva 750ml,192,135,39,16,2,48.0,730
87,2024-08-26,35,F2 - Premium,F2-003,Vinho Reserva 750ml,17,12,2,2,1,48.0,730
88,2024-09-02,36,F2 - Premium,F2-003,Vinho Reserva 750ml,96,66,14,12,4,48.0,730
89,2024-09-09,37,F2 - Premium,F2-003,Vinho Reserva 750ml,93,66,15,10,2,48.0,730
90,2024-09-16,38,F2 - Premium,F2-003,Vinho Reserva 750ml,98,72,12,9,5,48.0,730
91,2024-09-23,39,F2 - Premium,F2-003,Vinho Reserva 750ml,85,56,15,9,5,48.0,730
92,2024-09-30,40,F2 - Premium,F2-003,Vinho Reserva 750ml,92,59,18,14,1,48.0,730
93,2024-10-07,41,F2 - Premium,F2-003,Vinho Reserva 750ml,0,0,0,0,0,48.0,730
94,2024-10-14,42,F2 - Premium,F2-003,Vinho Reserva 750ml,68,45,11,9,3,48.0,730
95,2024-10-21,43,F2 - Premium,F2-003,Vinho Reserva 750ml,120,79,17,11,13,48.0,730
96,2024-10-28,44,F2 - Premium,F2-003,Vinho Reserva 750ml,87,59,13,6,9,48.0,730
97,2024-11-04,45,F2 - Premium,F2-003,Vinho Reserva 750ml,73,49,13,7,4,48.0,730
98,2024-11-11,46,F2 - Premium,F2-003,Vinho Reserva 750ml,58,41,8,4,5,48.0,730
99,2024-11-18,47,F2 - Premium,F2-003,Vinho Reserva 750ml,64,46,10,7,1,48.0,730
100,2024-11-25,48,F2 - Premium,F2-003,Vinho Reserva 750ml,61,40,10,5,6,48.0,730
101,2024-12-02,49,F2 - Premium,F2-003,Vinho Reserva 750ml,83,60,13,8,2,48.0,730
102,2024-12-09,50,F2 - Premium,F2-003,Vinho Reserva 750ml,80,59,10,10,1,48.0,730
103,2024-12-16,51,F2 - Premium,F2-003,Vinho Reserva 750ml,94,75,10,6,3,48.0,730
104,2024-12-23,52,F2 - Premium,F2-003,Vinho Reserva 750ml,96,69,16,10,1,48.0,730
1,2023-01-02,1,F2 - Premium,F2-004,Chocolate Belga 100g,77,54,6,9,8,28.0,180
2,2023-01-09,2,F2 - Premium,F2-004,Chocolate Belga 100g,14,10,1,2,1,28.0,180
3,2023-01-16,3,F2 - Premium,F2-004,Chocolate Belga 100g,99,65,15,14,5,28.0,180
4,2023-01-23,4,F2 - Premium,F2-004,Chocolate Belga 100g,58,37,9,7,5,28.0,180
5,2023-01-30,5,F2 - Premium,F2-004,Chocolate Belga 100g,65,45,11,6,3,28.0,180
6,2023-02-06,6,F2 - Premium,F2-004,Chocolate Belga 100g,78,58,13,3,4,28.0,180
7,2023-02-13,7,F2 - Premium,F2-004,Chocolate Belga 100g,8,5,1,1,1,28.0,180
8,2023-02-20,8,F2 - Premium,F2-004,Chocolate Belga 100g,2,2,0,0,0,28.0,180
9,2023-02-27,9,F2 - Premium,F2-004,Chocolate Belga 100g,96,62,15,13,6,28.0,180
10,2023-03-06,10,F2 - Premium,F2-004,Chocolate Belga 100g,64,42,11,7,4,28.0,180
11,2023-03-13,11,F2 - Premium,F2-004,Chocolate Belga 100g,52,38,7,6,1,28.0,180
12,2023-03-20,12,F2 - Premium,F2-004,Chocolate Belga 100g,78,57,9,9,3,28.0,180
13,2023-03-27,13,F2 - Premium,F2-004,Chocolate Belga 100g,79,52,18,8,1,28.0,180
14,2023-04-03,14,F2 - Premium,F2-004,Chocolate Belga 100g,34,26,4,3,1,28.0,180
15,2023-04-10,15,F2 - Premium,F2-004,Chocolate Belga 100g,32,21,6,4,1,28.0,180
16,2023-04-17,16,F2 - Premium,F2-004,Chocolate Belga 100g,6,4,1,1,0,28.0,180
17,2023-04-24,17,F2 - Premium,F2-004,Chocolate Belga 100g,64,45,14,4,1,28.0,180
18,2023-05-01,18,F2 - Premium,F2-004,Chocolate Belga 100g,4,3,1,0,0,28.0,180
19,2023-05-08,19,F2 - Premium,F2-004,Chocolate Belga 100g,10,7,1,1,1,28.0,180
20,2023-05-15,20,F2 - Premium,F2-004,Chocolate Belga 100g,87,62,13,7,5,28.0,180
21,2023-05-22,21,F2 - Premium,F2-004,Chocolate Belga 100g,28,20,4,3,1,28.0,180
22,2023-05-29,22,F2 - Premium,F2-004,Chocolate Belga 100g,35,23,4,4,4,28.0,180
23,2023-06-05,23,F2 - Premium,F2-004,Chocolate Belga 100g,17,12,3,2,0,28.0,180
24,2023-06-12,24,F2 - Premium,F2-004,Chocolate Belga 100g,59,42,9,7,1,28.0,180
25,2023-06-19,25,F2 - Premium,F2-004,Chocolate Belga 100g,38,28,5,4,1,28.0,180
26,2023-06-26,26,F2 - Premium,F2-004,Chocolate Belga 100g,47,34,5,5,3,28.0,180
27,2023-07-03,27,F2 - Premium,F2-004,Chocolate Belga 100g,75,49,14,7,5,28.0,180
28,2023-07-10,28,F2 - Premium,F2-004,Chocolate Belga 100g,78,52,13,9,4,28.0,180
29,2023-07-17,29,F2 - Premium,F2-004,Chocolate Belga 100g,51,35,9,4,3,28.0,180
30,2023-07-24,30,F2 - Premium,F2-004,Chocolate Belga 100g,71,45,14,7,5,28.0,180
31,2023-07-31,31,F2 - Premium,F2-004,Chocolate Belga 100g,161,112,24,15,10,28.0,180
32,2023-08-07,32,F2 - Premium,F2-004,Chocolate Belga 100g,59,38,12,4,5,28.0,180
33,2023-08-14,33,F2 - Premium,F2-004,Chocolate Belga 100g,23,17,3,2,1,28.0,180
34,2023-08-21,34,F2 - Premium,F2-004,Chocolate Belga 100g,20,15,3,1,1,28.0,180
35,2023-08-28,35,F2 - Premium,F2-004,Chocolate Belga 100g,39,28,6,3,2,28.0,180
36,2023-09-04,36,F2 - Premium,F2-004,Chocolate Belga 100g,48,30,9,5,4,28.0,180
37,2023-09-11,37,F2 - Premium,F2-004,Chocolate Belga 100g,39,27,5,6,1,28.0,180
38,2023-09-18,38,F2 - Premium,F2-004,Chocolate Belga 100g,76,53,12,8,3,28.0,180
39,2023-09-25,39,F2 - Premium,F2-004,Chocolate Belga 100g,16,13,2,1,0,28.0,180
40,2023-10-02,40,F2 - Premium,F2-004,Chocolate Belga 100g,57,41,9,6,1,28.0,180
41,2023-10-09,41,F2 - Premium,F2-004,Chocolate Belga 100g,13,8,2,2,1,28.0,180
42,2023-10-16,42,F2 - Premium,F2-004,Chocolate Belga 100g,58,40,10,7,1,28.0,180
43,2023-10-23,43,F2 - Premium,F2-004,Chocolate Belga 100g,100,67,17,15,1,28.0,180
44,2023-10-30,44,F2 - Premium,F2-004,Chocolate Belga 100g,64,45,8,5,6,28.0,180
45,2023-11-06,45,F2 - Premium,F2-004,Chocolate Belga 100g,17,11,3,2,1,28.0,180
46,2023-11-13,46,F2 - Premium,F2-004,Chocolate Belga 100g,42,31,6,5,0,28.0,180
47,2023-11-20,47,F2 - Premium,F2-004,Chocolate Belga 100g,118,89,17,7,5,28.0,180
48,2023-11-27,48,F2 - Premium,F2-004,Chocolate Belga 100g,63,45,8,9,1,28.0,180
49,2023-12-04,49,F2 - Premium,F2-004,Chocolate Belga 100g,93,69,13,8,3,28.0,180
50,2023-12-11,50,F2 - Premium,F2-004,Chocolate Belga 100g,9,6,1,1,1,28.0,180
51,2023-12-18,51,F2 - Premium,F2-004,Chocolate Belga 100g,98,63,17,12,6,28.0,180
52,2023-12-25,52,F2 - Premium,F2-004,Chocolate Belga 100g,157,100,29,18,10,28.0,180
53,2024-01-01,1,F2 - Premium,F2-004,Chocolate Belga 100g,32,19,5,4,4,28.0,180
54,2024-01-08,2,F2 - Premium,F2-004,Chocolate Belga 100g,17,12,2,2,1,28.0,180
55,2024-01-15,3,F2 - Premium,F2-004,Chocolate Belga 100g,56,39,7,5,5,28.0,180
56,2024-01-22,4,F2 - Premium,F2-004,Chocolate Belga 100g,84,61,9,13,1,28.0,180
57,2024-01-29,5,F2 - Premium,F2-004,Chocolate Belga 100g,34,23,5,4,2,28.0,180
58,2024-02-05,6,F2 - Premium,F2-004,Chocolate Belga 100g,101,70,12,13,6,28.0,180
59,2024-02-12,7,F2 - Premium,F2-004,Chocolate Belga 100g,67,50,9,4,4,28.0,180
60,2024-02-19,8,F2 - Premium,F2-004,Chocolate Belga 100g,101,75,12,7,7,28.0,180
61,2024-02-26,9,F2 - Premium,F2-004,Chocolate Belga 100g,32,22,4,4,2,28.0,180
62,2024-03-04,10,F2 - Premium,F2-004,Chocolate Belga 100g,30,21,4,3,2,28.0,180
63,2024-03-11,11,F2 - Premium,F2-004,Chocolate Belga 100g,42,30,6,4,2,28.0,180
64,2024-03-18,12,F2 - Premium,F2-004,Chocolate Belga 100g,8,6,1,1,0,28.0,180
65,2024-03-25,13,F2 - Premium,F2-004,Chocolate Belga 100g,66,47,9,9,1,28.0,180
66,2024-04-01,14,F2 - Premium,F2-004,Chocolate Belga 100g,56,40,8,5,3,28.0,180
67,2024-04-08,15,F2 - Premium,F2-004,Chocolate Belga 100g,35,26,5,2,2,28.0,180
68,2024-04-15,16,F2 - Premium,F2-004,Chocolate Belga 100g,0,0,0,0,0,28.0,180
69,2024-04-22,17,F2 - Premium,F2-004,Chocolate Belga 100g,73,50,13,5,5,28.0,180
70,2024-04-29,18,F2 - Premium,F2-004,Chocolate Belga 100g,58,40,9,8,1,28.0,180
71,2024-05-06,19,F2 - Premium,F2-004,Chocolate Belga 100g,84,61,11,9,3,28.0,180
72,2024-05-13,20,F2 - Premium,F2-004,Chocolate Belga 100g,34,23,6,2,3,28.0,180
73,2024-05-20,21,F2 - Premium,F2-004,Chocolate Belga 100g,8,6,1,1,0,28.0,180
74,2024-05-27,22,F2 - Premium,F2-004,Chocolate Belga 100g,10,8,1,1,0,28.0,180
75,2024-06-03,23,F2 - Premium,F2-004,Chocolate Belga 100g,62,42,8,7,5,28.0,180
76,2024-06-10,24,F2 - Premium,F2-004,Chocolate Belga 100g,26,19,3,3,1,28.0,180
77,2024-06-17,25,F2 - Premium,F2-004,Chocolate Belga 100g,7,4,1,1,1,28.0,180
78,2024-06-24,26,F2 - Premium,F2-004,Chocolate Belga 100g,62,43,10,5,4,28.0,180
79,2024-07-01,27,F2 - Premium,F2-004,Chocolate Belga 100g,76,55,13,6,2,28.0,180
80,2024-07-08,28,F2 - Premium,F2-004,Chocolate Belga 100g,50,35,8,3,4,28.0,180
81,2024-07-15,29,F2 - Premium,F2-004,Chocolate Belga 100g,7,6,1,0,0,28.0,180
82,2024-07-22,30,F2 - Premium,F2-004,Chocolate Belga 100g,44,33,5,5,1,28.0,180
83,2024-07-29,31,F2 - Premium,F2-004,Chocolate Belga 100g,46,33,9,4,0,28.0,180
84,2024-08-05,32,F2 - Premium,F2-004,Chocolate Belga 100g,27,19,4,3,1,28.0,180
85,2024-08-12,33,F2 - Premium,F2-004,Chocolate Belga 100g,72,51,12,6,3,28.0,180
86,2024-08-19,34,F2 - Premium,F2-004,Chocolate Belga 100g,154,100,31,12,11,28.0,180
87,2024-08-26,35,F2 - Premium,F2-004,Chocolate Belga 100g,15,10,2,2,1,28.0,180
88,2024-09-02,36,F2 - Premium,F2-004,Chocolate Belga 100g,70,50,11,6,3,28.0,180
89,2024-09-09,37,F2 - Premium,F2-004,Chocolate Belga 100g,65,45,10,6,4,28.0,180
90,2024-09-16,38,F2 - Premium,F2-004,Chocolate Belga 100g,71,47,14,9,1,28.0,180
91,2024-09-23,39,F2 - Premium,F2-004,Chocolate Belga 100g,70,47,11,7,5,28.0,180
92,2024-09-30,40,F2 - Premium,F2-004,Chocolate Belga 100g,74,48,11,9,6,28.0,180
93,2024-10-07,41,F2 - Premium,F2-004,Chocolate Belga 100g,0,0,0,0,0,28.0,180
94,2024-10-14,42,F2 - Premium,F2-004,Chocolate Belga 100g,51,39,7,3,2,28.0,180
95,2024-10-21,43,F2 - Premium,F2-004,Chocolate Belga 100g,85,59,11,11,4,28.0,180
96,2024-10-28,44,F2 - Premium,F2-004,Chocolate Belga 100g,67,46,11,8,2,28.0,180
97,2024-11-04,45,F2 - Premium,F2-004,Chocolate Belga 100g,66,46,12,6,2,28.0,180
98,2024-11-11,46,F2 - Premium,F2-004,Chocolate Belga 100g,44,31,6,7,0,28.0,180
99,2024-11-18,47,F2 - Premium,F2-004,Chocolate Belga 100g,51,36,6,5,4,28.0,180
100,2024-11-25,48,F2 - Premium,F2-004,Chocolate Belga 100g,54,37,9,7,1,28.0,180
101,2024-12-02,49,F2 - Premium,F2-004,Chocolate Belga 100g,71,49,11,7,4,28.0,180
102,2024-12-09,50,F2 - Premium,F2-004,Chocolate Belga 100g,63,43,11,8,1,28.0,180
103,2024-12-16,51,F2 - Premium,F2-004,Chocolate Belga 100g,74,54,9,10,1,28.0,180
104,2024-12-23,52,F2 - Premium,F2-004,Chocolate Belga 100g,69,53,11,4,1,28.0,180
1,2023-01-02,1,F2 - Premium,F2-005,Presunto Parma 100g,53,36,9,6,2,42.0,60
2,2023-01-09,2,F2 - Premium,F2-005,Presunto Parma 100g,12,7,3,1,1,42.0,60
3,2023-01-16,3,F2 - Premium,F2-005,Presunto Parma 100g,85,59,13,6,7,42.0,60
4,2023-01-23,4,F2 - Premium,F2-005,Presunto Parma 100g,64,45,12,6,1,42.0,60
5,2023-01-30,5,F2 - Premium,F2-005,Presunto Parma 100g,66,44,10,7,5,42.0,60
6,2023-02-06,6,F2 - Premium,F2-005,Presunto Parma 100g,63,40,10,6,7,42.0,60
7,2023-02-13,7,F2 - Premium,F2-005,Presunto Parma 100g,8,5,1,1,1,42.0,60
8,2023-02-20,8,F2 - Premium,F2-005,Presunto Parma 100g,2,2,0,0,0,42.0,60
9,2023-02-27,9,F2 - Premium,F2-005,Presunto Parma 100g,78,59,9,6,4,42.0,60
10,2023-03-06,10,F2 - Premium,F2-005,Presunto Parma 100g,64,45,10,6,3,42.0,60
11,2023-03-13,11,F2 - Premium,F2-005,Presunto Parma 100g,46,32,6,5,3,42.0,60
12,2023-03-20,12,F2 - Premium,F2-005,Presunto Parma 100g,45,33,7,4,1,42.0,60
13,2023-03-27,13,F2 - Premium,F2-005,Presunto Parma 100g,65,43,10,6,6,42.0,60
14,2023-04-03,14,F2 - Premium,F2-005,Presunto Parma 100g,30,20,4,4,2,42.0,60
15,2023-04-10,15,F2 - Premium,F2-005,Presunto Parma 100g,32,21,5,5,1,42.0,60
16,2023-04-17,16,F2 - Premium,F2-005,Presunto Parma 100g,5,3,1,1,0,42.0,60
17,2023-04-24,17,F2 - Premium,F2-005,Presunto Parma 100g,59,41,7,6,5,42.0,60
18,2023-05-01,18,F2 - Premium,F2-005,Presunto Parma 100g,4,3,1,0,0,42.0,60
19,2023-05-08,19,F2 - Premium,F2-005,Presunto Parma 100g,9,7,1,1,0,42.0,60
20,2023-05-15,20,F2 - Premium,F2-005,Presunto Parma 100g,70,49,10,9,2,42.0,60
21,2023-05-22,21,F2 - Premium,F2-005,Presunto Parma 100g,34,27,4,3,0,42.0,60
22,2023-05-29,22,F2 - Premium,F2-005,Presunto Parma 100g,39,27,6,4,2,42.0,60
23,2023-06-05,23,F2 - Premium,F2-005,Presunto Parma 100g,15,10,2,2,1,42.0,60
24,2023-06-12,24,F2 - Premium,F2-005,Presunto Parma 100g,46,31,6,4,5,42.0,60
25,2023-06-19,25,F2 - Premium,F2-005,Presunto Parma 100g,30,20,4,5,1,42.0,60
26,2023-06-26,26,F2 - Premium,F2-005,Presunto Parma 100g,43,29,7,4,3,42.0,60
27,2023-07-03,27,F2 - Premium,F2-005,Presunto Parma 100g,57,41,7,6,3,42.0,60
28,2023-07-10,28,F2 - Premium,F2-005,Presunto Parma 100g,71,48,11,9,3,42.0,60
29,2023-07-17,29,F2 - Premium,F2-005,Presunto Parma 100g,48,33,10,4,1,42.0,60
30,2023-07-24,30,F2 - Premium,F2-005,Presunto Parma 100g,57,42,9,3,3,42.0,60
31,2023-07-31,31,F2 - Premium,F2-005,Presunto Parma 100g,132,92,19,12,9,42.0,60
32,2023-08-07,32,F2 - Premium,F2-005,Presunto Parma 100g,45,32,7,3,3,42.0,60
33,2023-08-14,33,F2 - Premium,F2-005,Presunto Parma 100g,18,14,2,1,1,42.0,60
34,2023-08-21,34,F2 - Premium,F2-005,Presunto Parma 100g,18,12,3,2,1,42.0,60
35,2023-08-28,35,F2 - Premium,F2-005,Presunto Parma 100g,36,25,5,3,3,42.0,60
36,2023-09-04,36,F2 - Premium,F2-005,Presunto Parma 100g,41,30,6,2,3,42.0,60
37,2023-09-11,37,F2 - Premium,F2-005,Presunto Parma 100g,37,25,6,4,2,42.0,60
38,2023-09-18,38,F2 - Premium,F2-005,Presunto Parma 100g,73,51,10,6,6,42.0,60
39,2023-09-25,39,F2 - Premium,F2-005,Presunto Parma 100g,14,11,2,1,0,42.0,60
40,2023-10-02,40,F2 - Premium,F2-005,Presunto Parma 100g,59,43,6,7,3,42.0,60
41,2023-10-09,41,F2 - Premium,F2-005,Presunto Parma 100g,12,8,2,1,1,42.0,60
42,2023-10-16,42,F2 - Premium,F2-005,Presunto Parma 100g,50,35,9,3,3,42.0,60
43,2023-10-23,43,F2 - Premium,F2-005,Presunto Parma 100g,79,55,10,10,4,42.0,60
44,2023-10-30,44,F2 - Premium,F2-005,Presunto Parma 100g,65,43,12,8,2,42.0,60
45,2023-11-06,45,F2 - Premium,F2-005,Presunto Parma 100g,14,10,2,2,0,42.0,60
46,2023-11-13,46,F2 - Premium,F2-005,Presunto Parma 100g,26,20,4,2,0,42.0,60
47,2023-11-20,47,F2 - Premium,F2-005,Presunto Parma 100g,110,72,18,10,10,42.0,60
48,2023-11-27,48,F2 - Premium,F2-005,Presunto Parma 100g,62,41,9,6,6,42.0,60
49,2023-12-04,49,F2 - Premium,F2-005,Presunto Parma 100g,90,70,14,5,1,42.0,60
50,2023-12-11,50,F2 - Premium,F2-005,Presunto Parma 100g,9,6,1,1,1,42.0,60
51,2023-12-18,51,F2 - Premium,F2-005,Presunto Parma 100g,84,57,12,10,5,42.0,60
52,2023-12-25,52,F2 - Premium,F2-005,Presunto Parma 100g,146,101,24,15,6,42.0,60
53,2024-01-01,1,F2 - Premium,F2-005,Presunto Parma 100g,26,20,3,3,0,42.0,60
54,2024-01-08,2,F2 - Premium,F2-005,Presunto Parma 100g,12,9,2,1,0,42.0,60
55,2024-01-15,3,F2 - Premium,F2-005,Presunto Parma 100g,43,27,6,5,5,42.0,60
56,2024-01-22,4,F2 - Premium,F2-005,Presunto Parma 100g,67,43,14,6,4,42.0,60
57,2024-01-29,5,F2 - Premium,F2-005,Presunto Parma 100g,39,30,5,3,1,42.0,60
58,2024-02-05,6,F2 - Premium,F2-005,Presunto Parma 100g,92,67,16,8,1,42.0,60
59,2024-02-12,7,F2 - Premium,F2-005,Presunto Parma 100g,60,41,8,8,3,42.0,60
60,2024-02-19,8,F2 - Premium,F2-005,Presunto Parma 100g,109,78,17,8,6,42.0,60
61,2024-02-26,9,F2 - Premium,F2-005,Presunto Parma 100g,23,16,4,2,1,42.0,60
62,2024-03-04,10,F2 - Premium,F2-005,Presunto Parma 100g,29,20,4,3,2,42.0,60
63,2024-03-11,11,F2 - Premium,F2-005,Presunto Parma 100g,42,29,6,2,5,42.0,60
64,2024-03-18,12,F2 - Premium,F2-005,Presunto Parma 100g,7,5,1,1,0,42.0,60
65,2024-03-25,13,F2 - Premium,F2-005,Presunto Parma 100g,47,37,4,2,4,42.0,60
66,2024-04-01,14,F2 - Premium,F2-005,Presunto Parma 100g,49,33,6,6,4,42.0,60
67,2024-04-08,15,F2 - Premium,F2-005,Presunto Parma 100g,29,21,4,3,1,42.0,60
68,2024-04-15,16,F2 - Premium,F2-005,Presunto Parma 100g,0,0,0,0,0,42.0,60
69,2024-04-22,17,F2 - Premium,F2-005,Presunto Parma 100g,63,46,11,4,2,42.0,60
70,2024-04-29,18,F2 - Premium,F2-005,Presunto Parma 100g,52,36,7,3,6,42.0,60
71,2024-05-06,19,F2 - Premium,F2-005,Presunto Parma 100g,97,65,14,13,5,42.0,60
72,2024-05-13,20,F2 - Premium,F2-005,Presunto Parma 100g,23,16,4,2,1,42.0,60
73,2024-05-20,21,F2 - Premium,F2-005,Presunto Parma 100g,6,5,1,0,0,42.0,60
74,2024-05-27,22,F2 - Premium,F2-005,Presunto Parma 100g,7,5,1,0,1,42.0,60
75,2024-06-03,23,F2 - Premium,F2-005,Presunto Parma 100g,58,46,7,4,1,42.0,60
76,2024-06-10,24,F2 - Premium,F2-005,Presunto Parma 100g,22,15,3,3,1,42.0,60
77,2024-06-17,25,F2 - Premium,F2-005,Presunto Parma 100g,6,4,1,1,0,42.0,60
78,2024-06-24,26,F2 - Premium,F2-005,Presunto Parma 100g,46,31,5,5,5,42.0,60
79,2024-07-01,27,F2 - Premium,F2-005,Presunto Parma 100g,73,54,13,5,1,42.0,60
80,2024-07-08,28,F2 - Premium,F2-005,Presunto Parma 100g,39,27,6,5,1,42.0,60
81,2024-07-15,29,F2 - Premium,F2-005,Presunto Parma 100g,7,4,1,1,1,42.0,60
82,2024-07-22,30,F2 - Premium,F2-005,Presunto Parma 100g,40,28,6,3,3,42.0,60
83,2024-07-29,31,F2 - Premium,F2-005,Presunto Parma 100g,40,26,7,4,3,42.0,60
84,2024-08-05,32,F2 - Premium,F2-005,Presunto Parma 100g,25,18,4,3,0,42.0,60
85,2024-08-12,33,F2 - Premium,F2-005,Presunto Parma 100g,70,47,10,10,3,42.0,60
86,2024-08-19,34,F2 - Premium,F2-005,Presunto Parma 100g,122,89,17,8,8,42.0,60
87,2024-08-26,35,F2 - Premium,F2-005,Presunto Parma 100g,12,9,1,1,1,42.0,60
88,2024-09-02,36,F2 - Premium,F2-005,Presunto Parma 100g,58,39,9,6,4,42.0,60
89,2024-09-09,37,F2 - Premium,F2-005,Presunto Parma 100g,62,42,7,6,7,42.0,60
90,2024-09-16,38,F2 - Premium,F2-005,Presunto Parma 100g,65,45,9,9,2,42.0,60
91,2024-09-23,39,F2 - Premium,F2-005,Presunto Parma 100g,42,33,6,1,2,42.0,60
92,2024-09-30,40,F2 - Premium,F2-005,Presunto Parma 100g,84,59,12,7,6,42.0,60
93,2024-10-07,41,F2 - Premium,F2-005,Presunto Parma 100g,0,0,0,0,0,42.0,60
94,2024-10-14,42,F2 - Premium,F2-005,Presunto Parma 100g,43,30,6,6,1,42.0,60
95,2024-10-21,43,F2 - Premium,F2-005,Presunto Parma 100g,56,37,8,8,3,42.0,60
96,2024-10-28,44,F2 - Premium,F2-005,Presunto Parma 100g,54,34,9,8,3,42.0,60
97,2024-11-04,45,F2 - Premium,F2-005,Presunto Parma 100g,54,38,10,4,2,42.0,60
98,2024-11-11,46,F2 - Premium,F2-005,Presunto Parma 100g,34,22,5,4,3,42.0,60
99,2024-11-18,47,F2 - Premium,F2-005,Presunto Parma 100g,46,36,6,3,1,42.0,60
100,2024-11-25,48,F2 - Premium,F2-005,Presunto Parma 100g,50,35,7,5,3,42.0,60
101,2024-12-02,49,F2 - Premium,F2-005,Presunto Parma 100g,51,34,7,6,4,42.0,60
102,2024-12-09,50,F2 - Premium,F2-005,Presunto Parma 100g,46,34,6,5,1,42.0,60
103,2024-12-16,51,F2 - Premium,F2-005,Presunto Parma 100g,73,48,14,8,3,42.0,60
104,2024-12-23,52,F2 - Premium,F2-005,Presunto Parma 100g,70,48,8,9,5,42.0,60
1,2023-01-02,1,F3 - Mercearia,F3-001,Arroz Tipo1 5kg,1132,797,201,109,25,22.9,365
